epoch,split,query_idx,h,r,t,rank,is_reciprocal
0,val,786,2001,10,773,664,1
0,val,787,1722,9,1159,1912,1
0,val,788,773,10,1859,962,1
0,val,789,490,9,1270,2477,1
0,val,790,1814,9,1498,1012,1
0,val,791,371,10,2260,1881,1
0,val,792,315,10,1303,1249,1
0,val,793,1319,10,1938,2618,1
0,val,794,336,10,531,1619,1
0,val,795,2535,9,147,1423,1
0,val,796,1695,9,841,1225,1
0,val,797,2614,9,2030,2020,1
0,val,798,394,10,141,274,1
0,val,799,45,9,2197,23,1
0,val,800,2529,13,999,2716,1
0,val,801,746,10,349,1114,1
0,val,802,2042,9,1658,2300,1
0,val,803,1538,9,1176,1027,1
0,val,804,71,10,99,1628,1
0,val,805,541,10,1196,129,1
0,val,806,1773,10,979,1591,1
0,val,807,383,9,547,2690,1
0,val,808,2074,10,556,696,1
0,val,809,2364,10,875,263,1
0,val,810,2687,9,2550,2122,1
0,val,811,55,10,148,233,1
0,val,812,1631,9,1180,1278,1
0,val,813,230,10,344,1935,1
0,val,814,2195,10,1099,1103,1
0,val,815,2069,10,1035,348,1
0,val,816,2664,10,595,432,1
0,val,817,233,10,234,1012,1
0,val,818,662,10,19,1075,1
0,val,819,997,11,1620,1558,1
0,val,820,480,9,1794,1550,1
0,val,821,454,10,2641,2519,1
0,val,822,459,10,2026,390,1
0,val,823,1691,10,371,412,1
0,val,824,1671,10,531,2080,1
0,val,825,525,10,1829,492,1
0,val,826,221,10,601,84,1
0,val,827,1161,10,1916,1317,1
0,val,828,417,10,618,51,1
0,val,829,2226,9,263,2737,1
0,val,830,2559,10,938,564,1
0,val,831,62,9,2412,2335,1
0,val,832,1005,10,809,2303,1
0,val,833,1174,9,1753,1996,1
0,val,834,445,10,277,1836,1
0,val,835,2087,9,1432,1718,1
0,val,836,187,10,1994,2453,1
0,val,837,1601,13,68,1177,1
0,val,838,1074,9,2580,1827,1
0,val,839,198,10,683,90,1
0,val,840,634,9,2434,1323,1
0,val,841,836,10,1756,2324,1
0,val,842,1624,13,62,1848,1
0,val,843,652,10,653,1609,1
0,val,844,454,10,455,2522,1
0,val,845,1494,10,1952,183,1
0,val,846,1325,10,832,780,1
0,val,847,377,9,2589,2141,1
0,val,848,1197,9,2419,2678,1
0,val,849,1533,10,1928,915,1
0,val,850,668,10,1008,2088,1
0,val,851,307,10,1755,103,1
0,val,852,429,10,250,126,1
0,val,853,595,10,602,1291,1
0,val,854,1682,9,1184,1164,1
0,val,855,54,10,1256,84,1
0,val,856,1199,9,480,2065,1
0,val,857,855,10,1171,2271,1
0,val,858,456,13,2616,1566,1
0,val,859,479,9,963,1491,1
0,val,860,1684,10,435,1615,1
0,val,861,32,10,2427,477,1
0,val,862,2543,10,2399,1537,1
0,val,863,225,10,2344,2567,1
0,val,864,2381,10,1449,682,1
0,val,865,1505,10,2284,2551,1
0,val,866,110,9,881,968,1
0,val,867,1783,14,330,640,1
0,val,868,2508,10,585,541,1
0,val,869,51,9,1969,1477,1
0,val,870,1306,14,223,442,1
0,val,871,1724,9,2637,1481,1
0,val,872,345,10,672,1005,1
0,val,873,1933,10,912,270,1
0,val,874,1485,10,29,895,1
0,val,875,2452,9,699,777,1
0,val,876,2343,13,791,1582,1
0,val,877,514,11,2444,1323,1
0,val,878,401,9,183,1432,1
0,val,879,1729,9,380,314,1
0,val,880,1707,10,997,2459,1
0,val,881,983,9,312,1653,1
0,val,882,620,13,546,2460,1
0,val,883,2507,10,1366,285,1
0,val,884,1357,9,371,1002,1
0,val,885,881,10,390,101,1
0,val,886,268,10,106,572,1
0,val,887,2144,10,941,1389,1
0,val,888,692,9,114,226,1
0,val,889,2496,9,687,2728,1
0,val,890,261,10,133,155,1
0,val,891,143,9,659,2593,1
0,val,892,1049,9,783,2622,1
0,val,893,88,9,612,2042,1
0,val,894,39,10,1705,1821,1
0,val,895,962,10,1826,2590,1
0,val,896,24,10,25,672,1
0,val,897,2604,13,1255,2740,1
0,val,898,1596,9,1348,2388,1
0,val,899,2249,10,2250,1987,1
0,val,900,853,10,1420,375,1
0,val,901,2220,10,2056,1907,1
0,val,902,344,9,103,1731,1
0,val,903,888,9,2231,871,1
0,val,904,1347,9,595,441,1
0,val,905,366,10,39,449,1
0,val,906,1186,9,1165,2717,1
0,val,907,673,10,674,2562,1
0,val,908,1611,10,1402,1211,1
0,val,909,1199,9,528,957,1
0,val,910,1857,10,1104,2037,1
0,val,911,545,9,1266,1281,1
0,val,912,1,9,2695,2670,1
0,val,913,2458,13,868,2124,1
0,val,914,158,10,1654,1823,1
0,val,915,939,10,940,408,1
0,val,916,453,10,192,878,1
0,val,917,336,10,115,1947,1
0,val,918,1631,9,450,2259,1
0,val,919,2525,10,1367,258,1
0,val,920,2304,9,239,2326,1
0,val,921,83,10,713,2451,1
0,val,922,1906,11,569,13,1
0,val,923,29,10,1191,620,1
0,val,924,2256,9,112,1780,1
0,val,925,1299,10,1494,2468,1
0,val,926,583,10,1753,2591,1
0,val,927,586,10,2185,1896,1
0,val,928,2301,10,1281,1580,1
0,val,929,212,10,1259,626,1
0,val,930,991,10,971,1501,1
0,val,931,469,10,85,2526,1
0,val,932,357,9,2514,2648,1
0,val,933,1814,10,986,1163,1
0,val,934,971,10,1367,52,1
0,val,935,1060,10,401,711,1
0,val,936,2658,9,2549,1137,1
0,val,937,1620,11,1621,2485,1
0,val,938,2146,13,474,2704,1
0,val,939,371,9,2564,1385,1
0,val,940,141,9,2608,1893,1
0,val,941,25,10,1609,273,1
0,val,942,1199,9,1974,2009,1
0,val,943,2122,10,2624,322,1
0,val,944,1217,9,2338,1206,1
0,val,945,383,9,339,1748,1
0,val,946,2013,10,2207,2619,1
0,val,947,115,10,116,2649,1
0,val,948,2369,10,2370,1635,1
0,val,949,328,10,1574,1465,1
0,val,950,472,14,717,2377,1
0,val,951,960,10,1566,775,1
0,val,952,1373,14,807,2471,1
0,val,953,2056,10,2220,2377,1
0,val,954,2489,10,2008,884,1
0,val,955,598,10,1057,1007,1
0,val,956,146,10,147,2637,1
0,val,957,1732,9,2547,2036,1
0,val,958,189,10,1037,2651,1
0,val,959,1708,10,1489,785,1
0,val,960,1523,10,826,1057,1
0,val,961,81,11,719,1454,1
0,val,962,1029,10,1030,912,1
0,val,963,687,10,1992,2455,1
0,val,964,2181,10,936,2245,1
0,val,965,1066,9,2644,79,1
0,val,966,551,10,1939,1397,1
0,val,967,2607,10,1054,1167,1
0,val,968,1284,10,1024,165,1
0,val,969,2223,13,791,1555,1
0,val,970,2132,10,1092,885,1
0,val,971,2020,10,598,285,1
0,val,972,388,10,1065,1625,1
0,val,973,1620,11,997,2517,1
0,val,974,2401,10,146,2702,1
0,val,975,971,14,689,2251,1
0,val,976,1358,9,2388,1203,1
0,val,977,2600,10,1328,1789,1
0,val,978,2674,14,918,214,1
0,val,979,1423,10,2511,2079,1
0,val,980,2143,10,2144,2624,1
0,val,981,891,11,1097,2549,1
0,val,982,1834,11,2085,2616,1
0,val,983,2056,9,1877,1398,1
0,val,984,2467,9,1127,2744,1
0,val,985,2481,10,2482,2559,1
0,val,986,1551,10,83,2267,1
0,val,987,164,9,666,1668,1
0,val,988,1167,10,1635,2498,1
0,val,989,530,10,416,34,1
0,val,990,1634,9,1294,1706,1
0,val,991,594,10,595,693,1
0,val,992,741,10,2665,2618,1
0,val,993,1211,9,538,1513,1
0,val,994,258,10,23,119,1
0,val,995,2606,10,151,407,1
0,val,996,2692,9,779,1580,1
0,val,997,518,14,1734,1860,1
0,val,998,150,10,991,582,1
0,val,999,1641,10,458,212,1
0,val,1000,83,10,1551,1682,1
0,val,1001,126,10,2680,784,1
0,val,1002,377,9,910,196,1
0,val,1003,514,11,1032,2235,1
0,val,1004,2079,13,2115,2726,1
0,val,1005,2688,10,1984,1545,1
0,val,1006,221,14,963,1625,1
0,val,1007,2347,9,145,2563,1
0,val,1008,1437,9,1203,2468,1
0,val,1009,1545,13,499,2600,1
0,val,1010,834,9,1679,926,1
0,val,1011,1265,10,51,1159,1
0,val,1012,2201,12,664,319,1
0,val,1013,2157,9,2123,2153,1
0,val,1014,832,9,217,1791,1
0,val,1015,4,10,2514,2655,1
0,val,1016,1775,10,1623,936,1
0,val,1017,602,10,595,430,1
0,val,1018,499,13,868,2120,1
0,val,1019,790,10,1225,1761,1
0,val,1020,1959,13,1583,2738,1
0,val,1021,634,9,425,1527,1
0,val,1022,62,9,243,1369,1
0,val,1023,875,10,523,324,1
0,val,1024,1930,10,2662,2584,1
0,val,1025,85,10,385,1395,1
0,val,1026,858,10,714,2434,1
0,val,1027,95,10,2638,2653,1
0,val,1028,1177,10,1397,53,1
0,val,1029,1814,10,2657,2576,1
0,val,1030,2013,10,1953,81,1
0,val,1031,2036,10,371,1275,1
0,val,1032,176,10,2696,2570,1
0,val,1033,2260,10,2456,783,1
0,val,1034,1,9,1546,135,1
0,val,1035,1888,12,992,2716,1
0,val,1036,2624,10,2122,1401,1
0,val,1037,963,10,222,271,1
0,val,1038,1828,10,875,215,1
0,val,1039,172,10,462,2529,1
0,val,1040,658,10,659,2717,1
0,val,1041,2360,13,646,1345,1
0,val,1042,2184,13,655,2660,1
0,val,1043,23,10,829,128,1
0,val,1044,1099,10,2195,604,1
0,val,1045,1299,10,1963,345,1
0,val,1046,45,10,2197,2564,1
0,val,1047,1348,9,2015,348,1
0,val,1048,1647,10,616,386,1
0,val,1049,2702,10,60,1508,1
0,val,1050,930,9,2433,994,1
0,val,1051,328,9,2014,1505,1
0,val,1052,545,10,2673,2408,1
0,val,1053,1694,13,1262,2502,1
0,val,1054,2518,9,32,1658,1
0,val,1055,1044,10,1045,2353,1
0,val,1056,138,10,158,1590,1
0,val,1057,269,10,2257,2609,1
0,val,1058,1239,9,1388,860,1
0,val,1059,625,9,1898,1639,1
0,val,1060,1196,10,541,54,1
0,val,1061,2301,10,2434,1262,1
0,val,1062,2473,10,990,263,1
0,val,1063,462,10,912,285,1
0,val,1064,2103,10,611,315,1
0,val,1065,1570,10,799,1049,1
0,val,1066,1957,9,1757,1553,1
0,val,1067,1256,10,898,110,1
0,val,1068,240,9,77,2737,1
0,val,1069,1825,10,1717,2230,1
0,val,1070,768,10,2418,2532,1
0,val,1071,1769,10,952,749,1
0,val,1072,1317,10,1059,906,1
0,val,1073,1444,10,1028,2502,1
0,val,1074,1338,10,1689,2631,1
0,val,1075,1157,10,1437,897,1
0,val,1076,4,10,2679,2620,1
0,val,1077,28,10,205,446,1
0,val,1078,1357,9,376,538,1
0,val,1079,789,9,2058,1708,1
0,val,1080,1569,14,1988,284,1
0,val,1081,1578,10,2231,1791,1
0,val,1082,1456,9,377,2022,1
0,val,1083,673,10,1060,2195,1
0,val,1084,1963,10,1299,1369,1
0,val,1085,2620,9,2033,1924,1
0,val,1086,472,10,1590,1306,1
0,val,1087,418,10,419,1775,1
0,val,1088,2096,10,1193,2452,1
0,val,1089,242,10,1393,2601,1
0,val,1090,1399,10,746,210,1
0,val,1091,863,10,2153,2271,1
0,val,1092,2693,14,1176,883,1
0,val,1093,579,10,2119,171,1
0,val,1094,467,10,882,2423,1
0,val,1095,1154,9,2646,1902,1
0,val,1096,1899,10,467,329,1
0,val,1097,522,10,523,473,1
0,val,1098,311,10,20,514,1
0,val,1099,210,10,211,77,1
0,val,1100,478,9,2638,2130,1
0,val,1101,2065,14,1640,595,1
0,val,1102,359,14,2389,1874,1
0,val,1103,1213,10,991,345,1
0,val,1104,1902,10,196,1352,1
0,val,1105,2073,10,557,1443,1
0,val,1106,401,9,980,575,1
0,val,1107,1975,10,1260,237,1
0,val,1108,2391,9,2074,1076,1
0,val,1109,1586,9,509,1172,1
0,val,1110,380,10,1236,2505,1
0,val,1111,94,9,2573,1625,1
0,val,1112,879,9,1641,1778,1
0,val,1113,2307,10,1293,705,1
0,val,1114,559,10,211,81,1
0,val,1115,1321,10,18,139,1
0,val,1116,1461,9,471,302,1
0,val,1117,69,10,608,1842,1
0,val,1118,1050,9,1245,1287,1
0,val,1119,2708,10,97,110,1
0,val,1120,733,9,1931,696,1
0,val,1121,1853,9,1351,1693,1
0,val,1122,242,10,209,301,1
0,val,1123,569,9,2368,2112,1
0,val,1124,135,9,984,1240,1
0,val,1125,879,9,213,224,1
0,val,1126,21,10,2451,1888,1
0,val,1127,794,9,2553,2730,1
0,val,1128,481,10,482,2395,1
0,val,1129,2348,12,2202,864,1
0,val,1130,942,14,1496,1460,1
0,val,1131,141,10,2334,2561,1
0,val,1132,1702,10,1703,1779,1
0,val,1133,294,10,2024,2567,1
0,val,1134,565,9,2614,994,1
0,val,1135,370,10,230,407,1
0,val,1136,253,10,2324,2078,1
0,val,1137,1157,10,378,2451,1
0,val,1138,2084,10,1634,2548,1
0,val,1139,1591,10,2382,2193,1
0,val,1140,513,11,514,1668,1
0,val,1141,1171,14,1859,116,1
0,val,1142,1626,10,333,2524,1
0,val,1143,1730,13,1697,1571,1
0,val,1144,597,11,1243,1916,1
0,val,1145,2707,10,18,86,1
0,val,1146,457,9,2179,1108,1
0,val,1147,1971,9,2213,2272,1
0,val,1148,1074,10,1418,2607,1
0,val,1149,2380,13,791,2143,1
0,val,1150,1032,11,867,2384,1
0,val,1151,1202,10,202,294,1
0,val,1152,135,9,1896,2190,1
0,val,1153,2214,9,48,1454,1
0,val,1154,45,10,2459,2173,1
0,val,1155,2349,9,2452,1578,1
0,val,1156,2116,10,1490,1390,1
0,val,1157,1186,9,2188,1951,1
0,val,1158,2495,10,327,23,1
0,val,1159,403,9,2279,2678,1
0,val,1160,1161,10,2420,2613,1
0,val,1161,1087,16,1088,2368,1
0,val,1162,1358,9,2292,1223,1
0,val,1163,31,10,1662,2641,1
0,val,1164,725,10,1080,1886,1
0,val,1165,685,10,453,58,1
0,val,1166,844,10,1579,1443,1
0,val,1167,1072,10,1501,1144,1
0,val,1168,954,10,715,2002,1
0,val,1169,1034,10,2102,543,1
0,val,1170,1436,9,2688,1007,1
0,val,1171,438,11,1620,2313,1
0,val,1172,2533,9,222,867,1
0,val,1173,2323,9,2696,2006,1
0,val,1174,1832,10,757,186,1
0,val,1175,810,10,2374,2274,1
0,val,1176,1409,13,1291,2509,1
0,val,1177,926,14,1565,2506,1
0,val,1178,1950,9,2670,1529,1
0,val,1179,984,11,79,931,1
0,val,1180,717,14,718,2482,1
0,val,1181,879,9,1356,1107,1
0,val,1182,390,14,427,27,1
0,val,1183,2431,10,12,1657,1
0,val,1184,2694,10,1500,892,1
0,val,1185,621,10,422,652,1
0,val,1186,64,10,912,295,1
0,val,1187,807,14,1373,2510,1
0,val,1188,2153,14,941,1953,1
0,val,1189,432,9,1612,2167,1
0,val,1190,1249,10,1544,2072,1
0,val,1191,2088,10,223,268,1
0,val,1192,1552,10,84,344,1
0,val,1193,38,9,2135,609,1
0,val,1194,2427,11,700,579,1
0,val,1195,2398,10,2655,965,1
0,val,1196,770,11,91,2225,1
0,val,1197,1443,10,1444,2536,1
0,val,1198,1880,13,2115,2733,1
0,val,1199,174,10,1135,1440,1
0,val,1200,2324,10,253,2584,1
0,val,1201,452,9,290,2283,1
0,val,1202,1401,14,2673,81,1
0,val,1203,169,10,724,1421,1
0,val,1204,18,9,2485,1594,1
0,val,1205,2536,10,2221,2006,1
0,val,1206,1380,10,1392,2149,1
0,val,1207,1746,10,1830,1761,1
0,val,1208,2663,9,2031,1897,1
0,val,1209,2612,13,1941,2744,1
0,val,1210,2449,13,2297,1268,1
0,val,1211,662,10,2437,1988,1
0,val,1212,2321,10,176,219,1
0,val,1213,2022,13,546,2440,1
0,val,1214,943,10,1890,1915,1
0,val,1215,791,9,1624,2046,1
0,val,1216,990,10,1991,854,1
0,val,1217,2323,9,361,2011,1
0,val,1218,230,9,1248,501,1
0,val,1219,2451,10,21,633,1
0,val,1220,240,9,1941,2741,1
0,val,1221,2060,10,629,2548,1
0,val,1222,2260,9,1824,1860,1
0,val,1223,813,10,1473,885,1
0,val,1224,222,9,136,1216,1
0,val,1225,1243,11,597,2241,1
0,val,1226,1863,10,708,2713,1
0,val,1227,483,13,42,1742,1
0,val,1228,543,10,1593,196,1
0,val,1229,1216,9,696,837,1
0,val,1230,1189,10,1190,2581,1
0,val,1231,983,9,372,2136,1
0,val,1232,829,10,23,48,1
0,val,1233,309,14,8,172,1
0,val,1234,659,10,1424,1293,1
0,val,1235,1790,10,2124,2482,1
0,val,1236,1104,10,2222,2571,1
0,val,1237,2588,10,1338,2698,1
0,val,1238,143,10,2335,1952,1
0,val,1239,833,9,1973,1600,1
0,val,1240,764,10,765,2287,1
0,val,1241,1922,9,1383,1650,1
0,val,1242,2015,9,691,957,1
0,val,1243,122,10,910,225,1
0,val,1244,972,10,2267,2389,1
0,val,1245,401,9,1145,845,1
0,val,1246,983,9,751,109,1
0,val,1247,1837,10,176,350,1
0,val,1248,355,11,815,1556,1
0,val,1249,64,9,983,2375,1
0,val,1250,2493,13,999,2716,1
0,val,1251,1647,10,2023,1740,1
0,val,1252,1214,12,2294,1894,1
0,val,1253,736,10,376,310,1
0,val,1254,174,10,1370,1748,1
0,val,1255,963,10,875,273,1
0,val,1256,1859,14,1171,410,1
0,val,1257,1726,10,104,2721,1
0,val,1258,1281,10,2710,2518,1
0,val,1259,1116,10,1132,1420,1
0,test,0,509,7,573,12,0
0,test,1,16,1,18,330,0
0,test,2,537,1,316,694,0
0,test,3,125,2,391,677,0
0,test,4,15,1,98,503,0
0,test,5,179,1,761,886,0
0,test,6,829,1,310,226,0
0,test,7,634,1,674,752,0
0,test,8,44,1,52,582,0
0,test,9,771,1,786,817,0
0,test,10,196,1,655,902,0
0,test,11,477,1,51,256,0
0,test,12,42,1,101,583,0
0,test,13,18,1,12,205,0
0,test,14,375,1,374,814,0
0,test,15,354,1,341,130,0
0,test,16,137,1,206,905,0
0,test,17,483,1,19,173,0
0,test,18,816,1,102,239,0
0,test,19,288,1,618,667,0
0,test,20,485,1,106,119,0
0,test,21,12,1,18,825,0
0,test,22,130,1,134,481,0
0,test,23,332,1,208,879,0
0,test,24,136,0,292,272,0
0,test,25,383,1,47,31,0
0,test,26,90,1,89,654,0
0,test,27,744,0,412,195,0
0,test,28,582,0,697,589,0
0,test,29,331,1,878,434,0
0,test,30,151,1,318,857,0
0,test,31,151,1,354,312,0
0,test,32,637,1,747,920,0
0,test,33,652,0,484,447,0
0,test,34,124,1,581,912,0
0,test,35,470,1,817,878,0
0,test,36,765,1,213,760,0
0,test,37,710,1,52,582,0
0,test,38,521,1,226,170,0
0,test,39,553,1,192,916,0
0,test,40,11,1,10,907,0
0,test,41,52,1,295,638,0
0,test,42,31,0,717,417,0
0,test,43,890,1,573,452,0
0,test,44,603,1,203,28,0
0,test,45,375,1,437,888,0
0,test,46,226,1,222,843,0
0,test,47,573,1,890,334,0
0,test,48,24,1,603,546,0
0,test,49,743,1,129,558,0
0,test,50,441,1,836,421,0
0,test,51,395,2,642,334,0
0,test,52,514,0,301,697,0
0,test,53,760,1,759,529,0
0,test,54,552,1,100,677,0
0,test,55,155,1,322,41,0
0,test,56,268,1,601,886,0
0,test,57,310,1,863,843,0
0,test,58,341,0,151,288,0
0,test,59,330,2,104,907,0
0,test,60,180,1,761,907,0
0,test,61,81,1,144,171,0
0,test,62,384,1,628,73,0
0,test,63,195,1,304,14,0
0,test,64,187,1,15,18,0
0,test,65,170,1,712,877,0
0,test,66,815,1,608,748,0
0,test,67,465,1,32,772,0
0,test,68,565,1,277,673,0
0,test,69,665,0,604,55,0
0,test,70,452,2,451,541,0
0,test,71,369,1,897,887,0
0,test,72,161,1,765,716,0
0,test,73,391,2,272,647,0
0,test,74,766,1,183,413,0
0,test,75,270,1,178,118,0
0,test,76,37,1,522,823,0
0,test,77,310,0,6,25,0
0,test,78,178,1,152,840,0
0,test,79,524,1,163,583,0
0,test,80,600,1,296,549,0
0,test,81,744,1,801,865,0
0,test,82,653,1,509,706,0
0,test,83,438,1,158,440,0
0,test,84,292,1,702,398,0
0,test,85,24,1,497,538,0
0,test,86,50,1,185,703,0
0,test,87,477,1,639,748,0
0,test,88,15,1,187,235,0
0,test,89,772,1,735,853,0
0,test,90,831,1,189,335,0
0,test,91,262,0,221,525,0
0,test,92,561,1,329,421,0
0,test,93,904,1,590,830,0
0,test,94,297,2,350,847,0
0,test,95,9,1,51,166,0
0,test,96,15,1,277,667,0
0,test,97,47,2,118,90,0
0,test,98,697,0,38,62,0
0,test,99,650,2,649,848,0
0,test,100,99,1,78,189,0
0,test,101,688,1,687,854,0
0,test,102,203,1,603,601,0
0,test,103,725,1,252,773,0
0,test,104,849,1,562,876,0
0,test,105,685,1,359,389,0
0,test,106,344,0,843,322,0
0,test,107,243,1,538,846,0
0,test,108,250,1,455,910,0
0,test,109,82,1,838,872,0
0,test,110,707,1,456,454,0
0,test,111,23,0,911,414,0
0,test,112,219,1,139,299,0
0,test,113,653,0,861,820,0
0,test,114,917,1,210,516,0
0,test,115,802,1,649,787,0
0,test,116,445,1,597,582,0
0,test,117,129,1,323,865,0
0,test,118,155,1,154,655,0
0,test,119,80,1,66,901,0
0,test,120,78,1,683,309,0
0,test,121,637,1,351,679,0
0,test,122,102,1,291,860,0
0,test,123,799,1,390,652,0
0,test,124,755,1,82,213,0
0,test,125,664,5,339,359,0
0,test,126,725,1,494,872,0
0,test,127,604,1,281,93,0
0,test,128,23,1,496,166,0
0,test,129,369,1,300,860,0
0,test,130,828,1,723,858,0
0,test,131,256,0,546,292,0
0,test,132,755,0,15,15,0
0,test,133,471,1,4,339,0
0,test,134,80,1,115,869,0
0,test,135,850,0,480,861,0
0,test,136,74,1,629,548,0
0,test,137,461,1,338,865,0
0,test,138,692,1,358,804,0
0,test,139,530,1,501,684,0
0,test,140,159,1,686,256,0
0,test,141,483,0,38,79,0
0,test,142,811,1,725,187,0
0,test,143,479,1,151,657,0
0,test,144,267,1,601,913,0
0,test,145,371,1,58,450,0
0,test,146,889,0,227,316,0
0,test,147,854,4,121,35,0
0,test,148,672,1,50,471,0
0,test,149,639,1,477,25,0
0,test,150,117,1,116,576,0
0,test,151,607,1,606,779,0
0,test,152,315,1,369,538,0
0,test,153,900,0,879,660,0
0,test,154,160,1,181,795,0
0,test,155,13,1,508,818,0
0,test,156,339,1,682,877,0
0,test,157,189,1,188,860,0
0,test,158,140,1,139,817,0
0,test,159,205,1,74,232,0
0,test,160,212,0,797,876,0
0,test,161,251,0,613,149,0
0,test,162,344,1,435,670,0
0,test,163,887,1,170,856,0
0,test,164,277,1,884,46,0
0,test,165,329,0,849,346,0
0,test,166,303,1,195,921,0
0,test,167,455,2,406,917,0
0,test,168,296,1,600,242,0
0,test,169,759,1,580,523,0
0,test,170,370,1,83,883,0
0,test,171,710,1,296,464,0
0,test,172,702,1,292,489,0
0,test,173,787,1,22,339,0
0,test,174,89,2,691,772,0
0,test,175,98,0,550,661,0
0,test,176,118,5,57,862,0
0,test,177,4,1,562,901,0
0,test,178,525,0,111,187,0
0,test,179,534,1,313,847,0
0,test,180,143,1,192,918,0
0,test,181,263,1,813,329,0
0,test,182,437,1,673,841,0
0,test,183,701,1,484,413,0
0,test,184,451,1,16,274,0
0,test,185,106,1,485,331,0
0,test,186,529,1,595,874,0
0,test,187,434,1,741,791,0
0,test,188,573,16,509,182,1
0,test,189,18,10,16,171,1
0,test,190,316,10,537,71,1
0,test,191,391,11,125,859,1
0,test,192,98,10,15,13,1
0,test,193,761,10,179,167,1
0,test,194,310,10,829,830,1
0,test,195,674,10,634,807,1
0,test,196,52,10,44,684,1
0,test,197,786,10,771,696,1
0,test,198,655,10,196,620,1
0,test,199,51,10,477,810,1
0,test,200,101,10,42,105,1
0,test,201,12,10,18,909,1
0,test,202,374,10,375,78,1
0,test,203,341,10,354,335,1
0,test,204,206,10,137,851,1
0,test,205,19,10,483,101,1
0,test,206,102,10,816,857,1
0,test,207,618,10,288,726,1
0,test,208,106,10,485,339,1
0,test,209,18,10,12,568,1
0,test,210,134,10,130,220,1
0,test,211,208,10,332,414,1
0,test,212,292,9,136,627,1
0,test,213,47,10,383,203,1
0,test,214,89,10,90,511,1
0,test,215,412,9,744,282,1
0,test,216,697,9,582,854,1
0,test,217,878,10,331,187,1
0,test,218,318,10,151,576,1
0,test,219,354,10,151,737,1
0,test,220,747,10,637,912,1
0,test,221,484,9,652,693,1
0,test,222,581,10,124,908,1
0,test,223,817,10,470,72,1
0,test,224,213,10,765,853,1
0,test,225,52,10,710,48,1
0,test,226,226,10,521,435,1
0,test,227,192,10,553,836,1
0,test,228,10,10,11,844,1
0,test,229,295,10,52,460,1
0,test,230,717,9,31,372,1
0,test,231,573,10,890,342,1
0,test,232,203,10,603,250,1
0,test,233,437,10,375,110,1
0,test,234,222,10,226,356,1
0,test,235,890,10,573,460,1
0,test,236,603,10,24,27,1
0,test,237,129,10,743,854,1
0,test,238,836,10,441,174,1
0,test,239,642,11,395,583,1
0,test,240,301,9,514,619,1
0,test,241,759,10,760,891,1
0,test,242,100,10,552,283,1
0,test,243,322,10,155,843,1
0,test,244,601,10,268,425,1
0,test,245,863,10,310,141,1
0,test,246,151,9,341,383,1
0,test,247,104,11,330,685,1
0,test,248,761,10,180,573,1
0,test,249,144,10,81,436,1
0,test,250,628,10,384,213,1
0,test,251,304,10,195,919,1
0,test,252,15,10,187,211,1
0,test,253,712,10,170,865,1
0,test,254,608,10,815,861,1
0,test,255,32,10,465,906,1
0,test,256,277,10,565,532,1
0,test,257,604,9,665,902,1
0,test,258,451,11,452,473,1
0,test,259,897,10,369,460,1
0,test,260,765,10,161,374,1
0,test,261,272,11,391,554,1
0,test,262,183,10,766,833,1
0,test,263,178,10,270,99,1
0,test,264,522,10,37,205,1
0,test,265,6,9,310,195,1
0,test,266,152,10,178,76,1
0,test,267,163,10,524,520,1
0,test,268,296,10,600,243,1
0,test,269,801,10,744,865,1
0,test,270,509,10,653,864,1
0,test,271,158,10,438,628,1
0,test,272,702,10,292,481,1
0,test,273,497,10,24,28,1
0,test,274,185,10,50,582,1
0,test,275,639,10,477,415,1
0,test,276,187,10,15,20,1
0,test,277,735,10,772,785,1
0,test,278,189,10,831,884,1
0,test,279,221,9,262,478,1
0,test,280,329,10,561,699,1
0,test,281,590,10,904,875,1
0,test,282,350,11,297,540,1
0,test,283,51,10,9,215,1
0,test,284,277,10,15,18,1
0,test,285,118,11,47,495,1
0,test,286,38,9,697,691,1
0,test,287,649,11,650,413,1
0,test,288,78,10,99,456,1
0,test,289,687,10,688,902,1
0,test,290,603,10,203,27,1
0,test,291,252,10,725,489,1
0,test,292,562,10,849,816,1
0,test,293,359,10,685,208,1
0,test,294,843,9,344,121,1
0,test,295,538,10,243,46,1
0,test,296,455,10,250,649,1
0,test,297,838,10,82,240,1
0,test,298,456,10,707,874,1
0,test,299,911,9,23,102,1
0,test,300,139,10,219,692,1
0,test,301,861,9,653,647,1
0,test,302,210,10,917,844,1
0,test,303,649,10,802,544,1
0,test,304,597,10,445,826,1
